Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
9255439,দীপু নাম্বার টু,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",5,4.43,Somoy Prokashon,Hardcover,87,1984,1984,,2016/04/06,,,read,,,,1,0
8998346,ও,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847010500950""",4,3.47,Anannya,Hardcover,92,2008,2008,,2016/04/06,,,read,,,,1,0
31226,"The Janson Directive (Paul Janson, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0312989385""","=""9780312989385""",0,3.88,St. Martin's Paperbacks,Paperback,693,2003,2002,,2016/04/06,to-read,to-read (#36),to-read,,,,0,0
123543,"The Bourne Legacy (Jason Bourne, #4)",Eric Van Lustbader,"Lustbader, Eric Van",Robert Ludlum,"=""0312999526""","=""9780312999520""",0,3.89,St. Martin's Paperbacks,Paperback,597,2005,2003,,2016/04/06,to-read,to-read (#35),to-read,,,,0,0
3778463,The Swiss Family Robinson (Great Illustrated Classics),Eliza Gatewood Warren,"Warren, Eliza Gatewood",,"=""1591972094""","=""9781591972099""",5,4.02,Abdo Pub Co,Hardcover,238,2002,1983,,2016/04/06,,,read,,,,1,0
1851459,The Jungle Book (Great Illustrated Classics),Dan Johnson,"Johnson, Dan",,"=""0866119884""","=""9780866119887""",4,4.13,Playmore Publishers,Library Binding,240,2000,1994,,2016/04/06,,,read,,,,1,0
123805,Little Women (Great Illustrated Classics),Lucia Monfried,"Monfried, Lucia",Louisa May Alcott,"=""1577656938""","=""9781577656937""",4,4.26,Abdo Publishing Company,Hardcover,238,2005,1977,,2016/04/06,,,read,,,,1,0
9953257,David Copperfield (Illustrated Classic Editions),Malvina G. Vogel,"Vogel, Malvina G.",Charles Dickens,"=""0866114424""","=""9780866114424""",4,4.07,"Moby Books/Playmore, Inc./I. Waldman & Sons, Inc. ",Paperback,239,1979,1979,,2016/04/06,,,read,,,,1,0
13241511,"কালবেলা (অনিমেষ, #২)",Samaresh Majumdar,"Majumdar, Samaresh",,"=""8170664802""","=""9788170664802""",0,4.32,Ananda Publishers Pvt. Ltd.,Hardcover,480,1983,1983,,2016/04/06,to-read,to-read (#33),to-read,,,,0,0
4785973,"Rashed, My Friend",Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Yeshim Iqbal,"=""9844584132""","=""""",5,4.54,Somoy Prakashan,Hardcover,128,2003,1994,,2016/04/06,,,read,,,,1,0
10416071,বিশ্বাসঘাতক,Narayan Sanyal,"Sanyal, Narayan",,"=""8129508683""","=""9788129508683""",0,4.59,Dey's Publishing,Hardcover,256,2009,1974,,2016/04/06,to-read,to-read (#32),to-read,,,,0,0
7936528,চাঁদের পাহাড়,Bibhutibhushan Bandyopadhyay,"Bandyopadhyay, Bibhutibhushan","Satyajit Ray, শ্যামলকৃষ্ণ বসু","=""""","=""9789350400401""",5,4.56,Signet Press,Hardcover,176,2013,1937,,2016/04/06,,,read,,,,1,0
17568631,সুকুমার রচনা  সমগ্র,Sukumar Ray,"Ray, Sukumar",,"=""""","=""""",4,4.72,Kamini Prakashalay,Hardcover,552,,2002,,2016/04/06,,,read,,,,1,0
29349824,একটি শাড়ি ও কামরাঙা বোমা,Obayed Haq,"Haq, Obayed",,"=""""","=""9789849066776""",0,4.03,Adee Prokashon,Hardcover,104,2014,2014,,2016/04/06,to-read,to-read (#31),to-read,,,,0,0
29808262,"শিশু-কিশোর রচনাসমগ্র ২ (শিশু-কিশোর সমগ্র, #২)",Hayat Mahmud,"Mahmud, Hayat",,"=""""","=""9789848793114""",0,0.0,অবসর প্রকাশনা সংস্থা,Hardcover,360,2010,,,2016/04/06,to-read,to-read (#30),to-read,,,,0,0
29349843,তেইল্যা চোরা,Obayed Haq,"Haq, Obayed",,"=""""","=""9789849067856""",0,4.31,Adee Prokashon,Hardcover,,2014,2014,,2016/04/06,to-read,to-read (#29),to-read,,,,0,0
28942264,অল্টার অফ ইডেন,James Rollins,"Rollins, James",Nazirul Bashir,"=""""","=""9789849191728""",4,4.03,আদী প্রকাশন,Hardcover,240,2016,2009,,2016/04/05,,,read,,,,1,0
28700425,আঁধারের যাত্রী,Shariful  Hasan,"Hasan, Shariful",,"=""""","=""""",0,3.60,বাতিঘর প্রকাশনী,Hardcover,268,2016,2016,,2016/04/05,to-read,to-read (#28),to-read,,,,0,0
24799873,ঋভু,Shariful  Hasan,"Hasan, Shariful",,"=""9848729744""","=""""",0,3.71,বাতিঘর প্রকাশনী ,Hardcover,240,2015,2015,,2016/04/05,to-read,to-read (#27),to-read,,,,0,0
29779616,শিকারী পুরুষ,Fred Gipson,"Gipson, Fred",Rakib Hassan,"=""""","=""""",0,3.85,প্রজাপতি প্রকাশন,Hardcover,76,1992,1947,,2016/04/05,to-read,to-read (#26),to-read,,,,0,0
27965186,দ্য ম্যাটলক পেপার,Robert Ludlum,"Ludlum, Robert",Shahed Zaman,"=""""","=""""",0,3.90,Adee,Paperback,320,2015,1973,,2016/04/05,to-read,to-read (#25),to-read,,,,0,0
29653873,"আততায়ী, ২য় খণ্ড",Ken Follett,"Follett, Ken",Sheikh Abdul Hakim,"=""""","=""""",0,4.38,সেবা প্রকাশনী,Paperback,288,1986,1982,,2016/04/05,to-read,to-read (#24),to-read,,,,0,0
29327023,শ্বাপদ সনে,Nabil Muhtasim,"Muhtasim, Nabil",,"=""9848729895""","=""""",0,3.72,বাতিঘর প্রকাশনী,Hardcover,206,2016,2016,,2016/04/05,to-read,to-read (#23),to-read,,,,0,0
39026,"Deep Storm (Jeremy Logan, #1)",Lincoln Child,"Child, Lincoln",,"=""0385515502""","=""9780385515504""",0,3.90,Doubleday Books,Hardcover,370,2007,2007,,2016/04/05,to-read,to-read (#22),to-read,,,,0,0
7869,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0752864327""","=""9780752864327""",0,4.04,Orion,Paperback,566,2005,1980,,2016/04/05,to-read,to-read (#21),to-read,,,,0,0
110170,Joseph Andrews,Henry Fielding,"Fielding, Henry",,"=""0486415880""","=""9780486415888""",5,3.29,Dover Publications,Paperback,272,2001,1742,,2016/04/05,,,read,,,,1,0
1734374,The Secret Cases of Sherlock Holmes,Donald Serrell Thomas,"Thomas, Donald Serrell",,"=""0786705167""","=""9780786705160""",4,4.15,Carroll & Graf Publishers,Hardcover,343,1998,1997,,2016/04/05,,,read,,,,1,0
17136,The Time Machine/The Invisible Man,H.G. Wells,"Wells, H.G.",Alfred J. MacAdam,"=""1593083254""","=""9781593083250""",0,4.10,Barnes  Noble Classics,Hardcover,288,2005,1968,,2016/04/05,to-read,to-read (#20),to-read,,,,0,0
294043,Excavation,James Rollins,"Rollins, James",,"=""038081093X""","=""9780380810932""",0,4.04,Harper,Mass Market Paperback,416,2007,2000,,2016/04/05,to-read,to-read (#19),to-read,,,,0,0
19691,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,"Clancy, Tom",,"=""0425172902""","=""9780425172902""",0,4.10,Berkley Trade,Paperback,432,1999,1984,,2016/04/05,to-read,to-read (#18),to-read,,,,0,0
14876049,দুষ্টু ছেলের দল,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""984454100X""","=""""",5,4.16,Shikha Prokashoni,Hardcover,120,1992,1986,,2016/04/02,,,read,,,,1,0
11590099,টেনিদা সমগ্র,Narayan Gangopadhyay,"Gangopadhyay, Narayan","নারায়ণ গঙ্গোপাধ্যায়, প্রণবকুমার মুখোপাধ্যায়","=""8172155026""","=""9788172155025""",0,4.53,Ananda Publishers Pvt. Ltd,Hardcover,504,1996,1996,,2016/04/02,to-read,to-read (#17),to-read,,,,0,0
16138209,"তিন গোয়েন্দা (তিন গোয়েন্দা, #১)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",5,4.45,সেবা প্রকাশনী,Paperback,188,1985,1985,,2016/04/02,,,read,,,,1,0
29622015,দ্যা প্যারিস ভেন্ডেটা,Steve Berry,"Berry, Steve",রাকিব হাসান,"=""""","=""9789849191797""",0,3.93,আদী প্রকাশন,Hardcover,394,2016,2009,,2016/04/02,to-read,to-read (#16),to-read,,,,0,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.05,Dutton,Hardcover,454,2000,1981,,2016/04/01,to-read,to-read (#15),to-read,,,,0,0
11125,Digital Fortress,Dan Brown,"Brown, Dan",,"=""""","=""""",3,3.68,Corgi books,Paperback,510,2004,1998,,2016/04/01,,,read,,,,1,0
92147,"Map of Bones (Sigma Force, #2)",James Rollins,"Rollins, James",,"=""0060765240""","=""9780060765248""",5,4.08,Avon,Mass Market Paperback,523,2006,2005,,2016/04/01,,,read,,,,1,0
15279,"The War of the Ring (The History of Middle-Earth, #8)",J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,"=""0261102230""","=""9780261102231""",0,4.19,HarperCollins,Paperback,476,2002,1954,,2016/04/01,to-read,to-read (#14),to-read,,,,0,0
214180,Master of Middle-Earth: The Fiction of J.R.R. Tolkien,Paul H. Kocher,"Kocher, Paul H.",,"=""0395140978""","=""9780395140970""",0,3.77,Houghton Mifflin,Unknown Binding,247,1972,1972,,2016/04/01,to-read,to-read (#13),to-read,,,,0,0
564204,The Road to Middle-Earth: How J.R.R. Tolkien Created A New Mythology,Tom Shippey,"Shippey, Tom",,"=""0618257608""","=""9780618257607""",0,3.93,Houghton Mifflin,Paperback,416,2003,1982,,2016/04/01,to-read,to-read (#12),to-read,,,,0,0
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,"=""1423160916""","=""9781423160915""",0,4.24,Disney-Hyperion Books,Hardcover,499,2015,2015,,2016/04/01,to-read,to-read (#11),to-read,,,,0,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,4.32,Scholastic Press,Hardcover,374,2008,2008,,2016/04/01,to-read,to-read (#10),to-read,,,,0,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2016/04/01,,,read,,,,1,0
1081560,"The History of the Hobbit, Part One: Mr. Baggins",John D. Rateliff,"Rateliff, John D.",J.R.R. Tolkien,"=""0618968474""","=""9780618968473""",4,3.81,Houghton Mifflin Harcourt,Hardcover,467,2007,2007,,2016/04/01,,,read,,,,1,0
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",5,4.15,Children's Classics,Hardcover,331,1998,1911,,2016/04/01,,,read,,,,1,0
13023,Alice in Wonderland,Jane Carruth,"Carruth, Jane","Lewis Carroll, Rene Cloke","=""0517223627""","=""9780517223628""",4,4.03,Gramercy Books,Hardcover,92,2004,1865,,2016/04/01,,,read,,,,1,0
5326,A Christmas Carol,Charles Dickens,"Dickens, Charles","Joe L. Wheeler, John Leech","=""1561797464""","=""9781561797462""",0,4.07,Bethany House Publishers ,Paperback,104,1999,1843,,2016/04/01,to-read,to-read (#9),to-read,,,,0,0
24280,Les Misérables,Victor Hugo,"Hugo, Victor","Norman MacAfee, Charles E. Wilbour, Lee Fahnestock, Isabel Florence Hapgood","=""""","=""""",5,4.19,Penguin,Mass Market Paperback,1463,1987,1862,,2016/04/01,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",0,4.01,Norton,Paperback,488,1986,1897,,2016/04/01,to-read,to-read (#8),to-read,,,,0,0
914608,Treasure Island,Deidre S. Laiken,"Laiken, Deidre S.","A.J. McAllister, Robert Louis Stevenson","=""0866119582""","=""9780866119580""",0,4.05,Baronet Books,Hardcover,240,1989,1977,,2016/04/01,to-read,to-read (#7),to-read,,,,0,0
1479288,Oliver Twist,Marian Leighton,"Leighton, Marian","Ric Estrada, Charles Dickens","=""0866119566""","=""9780866119566""",0,4.02,Baronet Books,Hardcover,240,2000,1979,,2016/04/01,to-read,to-read (#6),to-read,,,,0,0
37677,The Call of the Wild / White Fang,Jack London,"London, Jack",,"=""1587263890""","=""9781587263897""",5,4.12,Ann Arbor Media,Hardcover,292,2006,1903,,2016/04/01,,,read,,,,1,0
653559,Sherlock Holmes and the Case of the Hound of the Baskervilles,Malvina G. Vogel,"Vogel, Malvina G.",Arthur Conan Doyle,"=""0866114262""","=""9780866114264""",4,4.52,"Moby Books/Playmore, Inc./I. Waldman & Son, Inc.",Paperback,233,1977,1977,,2016/04/01,,,read,,,,1,0
6390031,The Improbable Adventures of Sherlock Holmes,John Joseph Adams,"Adams, John Joseph","Stephen King, Robert J. Sawyer, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Tim Lebbon, Peter Tremayne, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H. Paul Jeffers, Geoffrey A. Landis, Amy Myers, Chris Roden, Tony Pi, Chris Roberson, Mark Valentine","=""1597801607""","=""9781597801607""",4,4.38,Night Shade Books,Paperback,454,2009,2009,,2016/04/01,,,read,,,,1,0
77378,The Seven-Percent Solution (Nicholas Meyer Holmes Pastiches #1),Nicholas Meyer,"Meyer, Nicholas",,"=""0393311198""","=""9780393311198""",4,4.14,W.W. Norton & Company,Paperback,224,1993,1974,,2016/04/01,,,read,,,,1,0
76104,The Exploits of Sherlock Holmes,Adrian Conan Doyle,"Doyle, Adrian Conan",John Dickson Carr,"=""0517203383""","=""9780517203385""",4,4.42,Gramercy Books,Hardcover,338,1999,1954,,2016/04/01,,,read,,,,1,0
76237,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),Richard Lancelyn Green,"Green, Richard Lancelyn","Ronald Knox, Julian Symons, F.P. Cillié, D.O. Smith, Arthur Whitaker, Vincent Starrett, Stuart   Palmer, S.C. Roberts, W.R. Duncan Macmillan, Adrian Conan Doyle","=""0140079076""","=""9780140079074""",4,4.42,Penguin Books,Paperback,272,1986,1985,,2016/04/01,,,read,,,,1,0
3586,The Complete Sherlock Holmes: Volume II,Arthur Conan Doyle,"Doyle, Arthur Conan",Kyle Freeman,"=""1593082045""","=""9781593082048""",5,4.48,Barnes  Noble Classics,Hardcover,709,2004,1914,,2016/04/01,,,read,,,,1,0
41684,The Jungle Books,Rudyard Kipling,"Kipling, Rudyard",Alev Lytle Croutier,"=""0451529758""","=""9780451529756""",4,4.01,Signet Classics,Paperback,368,2005,1895,,2016/04/01,,,read,,,,1,0
62446,The Prince and the Pauper,Mark Twain,"Twain, Mark","Everett H. Emerson, Michael West, J.S. Goodall, Literary Domain Publishing","=""0451528352""","=""9780451528353""",5,3.86,Signet,Paperback,240,2002,1881,,2016/04/01,,,read,,,,1,0
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard Maxwell,"=""0141439602""","=""9780141439600""",3,3.86,Penguin Books,Paperback,489,2003,1859,,2016/04/01,,,read,,,,1,0
34057,Captains Courageous,Rudyard Kipling,"Kipling, Rudyard",John Seelye,"=""0543895882""","=""9780543895882""",0,3.87,Adamant Media Corporation,Paperback,161,2006,1897,,2016/04/01,to-read,to-read (#5),to-read,,,,0,0
32829,Journey to the Center of the Earth,Jules Verne,"Verne, Jules",,"=""0553213970""","=""9780553213973""",4,3.86,Bantam,Paperback,240,2006,1864,,2016/04/01,,,read,,,,1,0
46787,Uncle Tom's Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,"=""""","=""""",0,3.90,Wordsworth Classics,Paperback,438,1999,1852,,2016/04/01,to-read,to-read (#4),to-read,,,,0,0
10155,The Lost World (Professor Challenger #1),Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""0812967259""","=""9780812967258""",0,3.93,Modern Library,Paperback,272,2003,1912,,2016/04/01,to-read,to-read (#3),to-read,,,,0,0
32831,"The Mysterious Island (Captain Nemo, #3)",Jules Verne,"Verne, Jules","Caleb Carr, Jordan Stump, Sestilio Montanelli","=""0812972120""","=""9780812972122""",4,4.12,Modern Library,Mass Market Paperback,723,2004,1875,,2016/04/01,,,read,,,,1,0
93007,The Merry Adventures of Robin Hood,Howard Pyle,"Pyle, Howard",,"=""1595406557""","=""9781595406552""",0,4.07,1st World Library - Literary Society,Paperback,400,2004,1883,,2016/04/01,to-read,to-read (#2),to-read,,,,0,0
325128,"Kidnapped (David Balfour, #1)",Robert Louis Stevenson,"Stevenson, Robert Louis",Sid Hite,"=""0439295785""","=""9780439295789""",0,3.79,Scholastic Paperbacks,Paperback,288,2002,1886,,2016/04/01,to-read,to-read (#1),to-read,,,,0,0
62111,The Swiss Family Robinson,Johann David Wyss,"Wyss, Johann David","Scott McKowen, Arthur Pober","=""1402726023""","=""9781402726026""",4,3.91,Sterling,Hardcover,345,2006,1812,,2016/04/01,,,read,,,,1,0
7733,Gulliver's Travels: Travels into Several Remote Nations of the World.,Jonathan Swift,"Swift, Jonathan","Louis Rhead, William Dean Howells, Robert DeMaria Jr., Joshua Shelton","=""0141439491""","=""9780141439495""",5,3.58,Penguin,Paperback,306,2003,1726,,2016/04/01,,,read,,,,1,0
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",N.C. Wyeth,"=""0753453800""","=""9780753453803""",5,3.84,Kingfisher,Hardcover,311,2001,1883,,2016/04/01,,,read,,,,1,0
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Amanda Lee, Mark Hallaq","=""""","=""9780143039563""",5,3.92,Penguin Classics,Paperback,244,2006,1876,,2016/04/01,,,read,,,,1,0
1934,Little Women,Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",4,4.13,Signet Classics,Paperback,449,2004,1868,,2016/04/01,,,read,,,,1,0
15844597,টুকুনজিল,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844124786""","=""""",4,4.12,অনন্য,Hardcover,95,2004,2004,,2016/03/31,,,read,,,,1,0
25097127,ঈশ্বরের মুখোশ,জাহিদ হোসেন,"হোসেন, জাহিদ",,"=""9848729771""","=""""",4,3.84,বাতিঘর প্রকাশনী,Hardcover,288,2015,2015,,2016/03/31,,,read,,,,1,0
24317394,আমাজনিয়া,James Rollins,"Rollins, James",রাকিব হাসান,"=""""","=""""",4,4.14,বাতিঘর প্রকাশনী,Hardcover,416,2014,2002,,2016/03/31,,,read,,,,1,0
18757203,ক্রোমিয়াম অরণ্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",4,3.79,সময় প্রকাশন,,80,2008,1995,,2016/03/31,,,read,,,,1,0
15832729,"বাঘবন্দি মিসির আলি (মিসির আলি, #13)",Humayun Ahmed,"Ahmed, Humayun",,"=""9844121787""","=""""",4,3.82,অনন্যা,Hardcover,88,2001,2001,,2016/03/31,,,read,,,,1,0
3918747,আমি তপু,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844951399""","=""""",5,4.40,Pearl Publication,Hardcover,123,2005,2005,,2016/03/31,,,read,,,,1,0
28407888,রাত এগারটা,Md. Fuad Al Fidah,"Fidah, Md. Fuad Al",,"=""""","=""""",5,3.57,Adee Prokashon,Hardcover,112,2016,2016,,2016/03/31,,,read,,,,1,0
